poi_id,lon,lat,x,y,edge_id
38116347,13.483047557142857,52.53280587142857,2868.5317118029925,6982.22926628869,38116347#1
38238526,13.481063466666667,52.5287543,2724.47428730526,6534.432675653137,38238526#1
38238527,13.48246676,52.52759066,2816.9421301737893,6403.007090634666,38238527#1
38238528,13.48366744,52.52717258,2897.412642216834,6354.795295352116,38238528#1
39517414,13.481001685714286,52.529238057142855,2721.4159067022265,6588.325669572689,39517414#2
39599592,13.484760525,52.530586525,2979.5337223592214,6732.9465703563765,39599592#1
40546273,13.462014972727273,52.52949260909091,1434.1167853308143,6643.912484451197,1317836707
42689068,13.481599153846153,52.54689625384616,2803.2665107889334,8551.468934837729,
42689069,13.48606975,52.54918921666666,3111.744576418656,8800.130202312954,
42689073,13.464259066666665,52.545998716666666,1625.4048492221045,8476.524531551637,
42689074,13.458680572727273,52.547892809090904,1251.6502783502801,8695.255749882199,
42859928,13.46701985,52.5465813,1813.9788054554956,8537.340570370667,
42990009,13.45475865,52.5450119,978.8707582887728,8380.520750537515,
42990035,13.45455316,52.54378096000001,962.0048439984675,8243.910735492595,
43899012,13.485501514285714,52.537659657142854,3046.3038007922005,7518.5858484068885,
45660302,13.463175375,52.531804125,1518.302841897821,6899.328472293913,45660302#1
46731444,13.482268992,52.553216240000005,2863.4703753408976,9253.442065432668,
48601978,13.476271391666666,52.53629792500001,2417.12950134126,7380.307057466358,-25850459#0
53339839,13.48122247142857,52.53150838571429,2741.705937192426,6840.522733028047,-53339839
60685250,13.474949957142856,52.552796314285715,2366.2901938862633,9217.199408329092,
69166131,13.45740242,52.54632332,1161.2559325158363,8522.544824789278,
69166165,13.457004280000001,52.54701093999999,1135.8953360496089,8599.600999598391,
69166206,13.45590615,52.546294725,1059.7328202205827,8521.534390156157,
110765978,13.471555766666667,52.532007,2087.204108770995,6909.821769380942,110765978
111082493,13.478300613793104,52.54964366724138,2586.0545370270265,8861.756106211804,
111487701,13.478180774418606,52.55289656046512,2585.5602210196666,9223.724327731878,
111487705,13.4724406125,52.55279554,2196.1661658905214,9220.71207643859,
114999063,13.473286508333333,52.52992178333333,2199.6899942723685,6675.413687190972,114999063#1
115704666,13.4647807,52.532636700000005,1629.1582367644878,6989.612213627435,115704666#1
123891747,13.459688691666665,52.55239078333333,1330.6833961564116,9194.073552692309,
127054759,13.46629735,52.55125625,1776.0417913772399,9058.343064893968,
127054760,13.471616919999999,52.55235017,2139.2742516969447,9172.35926662758,
129118314,13.455505460000001,52.525844459999995,983.8853888617014,6247.585747101344,-129118314#1
129118368,13.456930700000001,52.52670826,1082.6231874870718,6341.591684880666,129118368#1
138561532,13.455252949999998,52.5414284,1003.8557616498438,7981.236758459359,
146911420,13.4560950625,52.526248949999996,1024.8445046609268,6291.7183648003265,-146911420#2
151128628,13.459837085714286,52.528169371428575,1283.2472820933908,6499.888992297463,151128628#3
154262442,13.455470671428571,52.52683511428571,983.8832738155033,6357.819148630835,154262442#1
156045570,13.457717016666669,52.545790016666665,1181.3194658519933,8462.773393345065,
156045585,13.452977938461538,52.53740278615384,839.9823370806407,7536.802661219612,
156045596,13.454310249999999,52.542740699999996,943.0549814091064,8128.563075885177,
156580748,13.460463520000001,52.5463435,1368.8627196918242,8520.356469594873,
164816804,13.455535166666667,52.52638491111111,987.1868535453104,6307.652867756784,1223825562#1
168307259,13.469513407142857,52.53381835714286,1952.9483121553785,7114.22142330464,-168307259#2
168309241,13.47131245,52.535472575,2078.865071723005,7295.621907515451,168307255#4
171867093,13.46899775,52.53251531666667,1914.8995732312906,6970.03561576549,1135127444
171867094,13.460322387341773,52.53093891012659,1322.7381938995095,6807.221573215909,1183352960
175857455,13.482026256818182,52.52906145,2790.501341304567,6567.2207498550415,1155392803
175884940,13.466663171428571,52.55182092380952,1802.1783546999795,9120.620617589913,
175916637,13.474669211111111,52.547603966666664,2335.048413841054,8640.093103942461,
179533161,13.482286189130434,52.52469046304348,2797.9104176799883,6080.696877526119,26370785#1
182728337,13.466123788888888,52.52863001111111,1710.7842538040131,6542.040998593904,39232656#1
182728630,13.469159525,52.531102625,1922.5394855050254,6812.679570420645,-182728630#1
190630935,13.478512916666666,52.52855176666666,2550.989014452556,6515.550465800799,190630935#1
197740392,13.4716383,52.52686121666667,2080.6825128237833,6337.375682292506,197740392#3
202422596,13.477612350000001,52.5265269,2485.150671997166,6291.627529830672,202422596
250443969,13.481290340000001,52.53861564,2762.9442615105654,7630.91496954672,
253018961,13.483670528571428,52.5372378,2921.142502785253,7474.273204657249,
271412614,13.469996775,52.5280295,1972.0834402664332,6469.674368314445,-271412614#1
281091709,13.48577695,52.536234199999996,3061.6569651953178,7359.650323118083,367221664#1
290075131,13.473284483333332,52.531436033333335,2203.115297757322,6843.835520912893,290075131#1
290075136,13.46752794375,52.528927225000004,1806.733722907491,6573.074590034783,-290075136#2
290075139,13.466066085,52.526894649999996,1702.7680160953314,6349.112946849316,290075139#8
290087090,13.474437425,52.531649924999996,2281.820353304909,6865.9714827099815,290087090
308798036,13.454907333333333,52.54250363333333,982.9791243409854,8101.328794909641,
