element_type,id,lat,lon,building,type
way,95191086,48.5036749,9.2214997,apartments,residential
way,95191089,48.5036405,9.2220429,house,residential
way,95191090,48.5032387,9.2224194,house,residential
way,95191091,48.5035732,9.222798,house,residential
way,95191094,48.5036267,9.2227865,house,residential
way,95191095,48.5033997,9.222875,house,residential
way,95191097,48.5034626,9.2223321,house,residential
way,95191098,48.5034279,9.2219596,house,residential
way,95191103,48.5032458,9.222082,house,residential
way,95191104,48.503598,9.2220262,house,residential
way,95191105,48.5035519,9.2223359,house,residential
way,95191108,48.5034431,9.2228557,house,residential
way,95191109,48.5035073,9.222334,house,residential
way,95191110,48.5036701,9.2227672,house,residential
way,95191114,48.5032434,9.2221944,house,residential
way,95191115,48.5034865,9.2228365,house,residential
way,95191116,48.5035554,9.2220096,house,residential
way,95191117,48.5035965,9.2223378,house,residential
way,96168209,48.4984767,9.2183109,detached,residential
way,96168210,48.4996364,9.2186594,detached,residential
way,96168212,48.4980682,9.2191437,semidetached_house,residential
way,96168214,48.4995216,9.2194704,detached,residential
way,96168215,48.4964639,9.2189729,house,residential
way,96168216,48.4968947,9.2198002,detached,residential
way,96168217,48.4981445,9.2194083,semidetached_house,residential
way,96168219,48.4975223,9.2190632,semidetached_house,residential
way,96168220,48.498027,9.2189701,detached,residential
way,96168221,48.4980678,9.2192448,semidetached_house,residential
way,96168223,48.4998023,9.218481,apartments,residential
way,96168224,48.4981395,9.2195122,semidetached_house,residential
way,96168226,48.4982659,9.2186216,apartments,residential
way,96168227,48.4975876,9.2189975,semidetached_house,residential
way,96168231,48.49713,9.2194125,detached,residential
way,96168232,48.4982262,9.2190159,detached,residential
way,96168233,48.4983372,9.2207849,house,residential
way,96168235,48.4983387,9.2192391,house,residential
way,96168238,48.4983872,9.2185586,apartments,residential
way,96168240,48.4982059,9.2197804,semidetached_house,residential
way,96168241,48.4963936,9.2190839,house,residential
way,96168242,48.4982139,9.2196744,semidetached_house,residential
way,96168243,48.4983568,9.2195217,house,residential
way,96168244,48.4974279,9.2192455,apartments,residential
way,96168246,48.4990941,9.2193608,detached,residential
way,96168247,48.4978827,9.2186238,detached,residential
way,96169530,48.4977364,9.2192728,detached,residential
way,96169534,48.4976753,9.2203208,detached,residential
way,96169538,48.4977558,9.2211003,detached,residential
way,96169539,48.4975404,9.219602,detached,residential
way,96169542,48.4976434,9.2206772,detached,residential
way,96169551,48.4981992,9.2201113,detached,residential
way,96169560,48.4980749,9.2207947,detached,residential
way,96169561,48.4975651,9.2201003,house,residential
way,96169564,48.4983331,9.2211069,apartments,residential
way,96170279,48.4995295,9.2238388,detached,residential
way,96170291,48.4988532,9.2236849,detached,residential
way,96170292,48.4993757,9.2237228,detached,residential
way,96170296,48.4989114,9.2231497,apartments,residential
way,96170298,48.4989631,9.223692,house,residential
way,96170300,48.4987239,9.2207328,apartments,residential
way,96170311,48.4986619,9.2209835,apartments,residential
way,96170314,48.4987547,9.2229359,detached,residential
way,96170316,48.4987261,9.2234954,detached,residential
way,96170326,48.4990078,9.2237559,house,residential
way,96170329,48.4992418,9.2234611,detached,residential
way,96331718,48.5034488,9.2261265,house,residential
way,96331720,48.5031199,9.2264265,house,residential
way,96331722,48.5012196,9.2259117,house,residential
way,96331723,48.5033065,9.2266203,house,residential
way,96331728,48.5038147,9.2250605,house,residential
way,96331729,48.5036975,9.2257581,house,residential
way,96331731,48.5038412,9.2254677,house,residential
way,96331733,48.5034838,9.2260787,house,residential
way,96331734,48.5036885,9.2247717,house,residential
way,96331735,48.5030842,9.226478,house,residential
way,96331737,48.5033401,9.2266749,house,residential
way,96331744,48.5038738,9.2254272,house,residential
way,96331745,48.5035187,9.2260309,house,residential
way,96331754,48.5037211,9.2247311,house,residential
way,96331756,48.5030486,9.2265296,house,residential
way,96331771,48.5038473,9.22502,house,residential
way,96331776,48.5035537,9.225983,house,residential
way,96331782,48.5037538,9.2246906,house,residential
way,96331783,48.5030129,9.2265811,house,residential
way,96331788,48.4993091,9.2251792,apartments,residential
way,96331792,48.5038799,9.2249795,house,residential
way,96331794,48.5035886,9.2259351,house,residential
way,96331796,48.5037864,9.2246501,house,residential
way,96331806,48.501045,9.2258339,house,residential
way,96331808,48.5037494,9.2251416,house,residential
way,96331809,48.5036247,9.2258591,house,residential
way,96331811,48.5038191,9.2246095,house,residential
way,96331820,48.5034138,9.2261744,house,residential
way,96331829,48.5010802,9.2257436,house,residential
way,96331831,48.503782,9.2251011,house,residential
way,96331832,48.5036611,9.2258086,house,residential
way,96331836,48.4996252,9.2252349,apartments,residential
way,96331837,48.5038085,9.2255082,house,residential
way,97193776,48.5037598,9.2230922,house,residential
way,97193789,48.5038645,9.221816,house,residential
way,97193791,48.5037876,9.2231813,house,residential
way,97193798,48.5038369,9.2217135,house,residential
way,97193800,48.5038154,9.2232705,house,residential
way,97194010,48.5030993,9.2235879,house,residential
way,97194013,48.5035976,9.224089,house,residential
way,97194019,48.5036476,9.2242735,house,residential
way,97194035,48.5031046,9.2234459,house,residential
way,97194036,48.5036721,9.2244,house,residential
way,97194042,48.5036221,9.2242155,house,residential
way,97194056,48.5031019,9.2235169,house,residential
way,97194059,48.5036098,9.2241522,house,residential
way,97194062,48.5035739,9.2240295,house,residential
way,97194065,48.5036599,9.2243368,house,residential
way,97194485,48.5021176,9.2249748,house,residential
way,97194486,48.5029869,9.2223583,house,residential
way,97194490,48.5019233,9.2218987,house,residential
way,97194491,48.5030322,9.222013,house,residential
way,97194499,48.5019939,9.2240102,house,residential
way,97194501,48.5028064,9.2235922,house,residential
way,97194509,48.5028292,9.2234514,house,residential
way,97194510,48.5021609,9.2250123,house,residential
way,97194515,48.5021027,9.2242886,house,residential
way,97194517,48.5019895,9.221889,house,residential
way,97194520,48.5030218,9.222126,house,residential
way,97194521,48.5020743,9.2249373,house,residential
way,97194529,48.5019581,9.2239221,house,residential
way,97194531,48.5027951,9.2236627,house,residential
way,97194533,48.5029525,9.2226025,house,residential
way,97194536,48.5028178,9.2235218,house,residential
way,97194537,48.5022042,9.2250498,house,residential
way,97194538,48.5030113,9.222239,house,residential
way,97194542,48.5020663,9.2241975,house,residential
way,97344690,48.5011864,9.2217703,house,residential
way,97344693,48.5015214,9.2234113,house,residential
way,97344694,48.5018214,9.2226008,house,residential
way,97344696,48.5010294,9.221575,house,residential
way,97344702,48.5014481,9.2238157,house,residential
way,97344705,48.5017003,9.2229467,house,residential
way,97344706,48.5013266,9.2220448,house,residential
way,97344712,48.5012178,9.2218316,house,residential
way,97344715,48.5017998,9.2225455,house,residential
way,97344717,48.5015114,9.2234772,house,residential
way,97344723,48.5010659,9.2215367,house,residential
way,97344726,48.5012765,9.2221006,house,residential
way,97344728,48.5014324,9.2239069,house,residential
way,97344730,48.5016736,9.2228712,house,residential
way,97429432,48.5007969,9.2240955,house,residential
way,97429465,48.5006757,9.2238635,house,residential
way,97429494,48.5004966,9.2239765,house,residential
way,97429498,48.5008337,9.2226255,house,residential
way,97429500,48.5013836,9.2241546,house,residential
way,97429513,48.5001889,9.2236188,house,residential
way,97429519,48.5004462,9.2239341,house,residential
way,97429527,48.5008925,9.2226137,house,residential
way,97429534,48.500848,9.2241352,house,residential
way,97429540,48.5006256,9.2238214,house,residential
way,97429545,48.5013993,9.2240634,house,residential
way,97429546,48.5001433,9.2235685,house,residential
way,97432842,48.5037983,9.2280503,house,residential
way,97432845,48.5036683,9.2280037,house,residential
way,97432852,48.503755,9.2280348,house,residential
way,97432886,48.503625,9.2279882,house,residential
way,97432889,48.5037117,9.2280192,house,residential
way,97432890,48.5031256,9.2269108,house,residential
way,97432893,48.5035817,9.2279726,house,residential
way,97432898,48.5031662,9.2269457,house,residential
way,97432904,48.5038417,9.2280658,house,residential
way,98278382,48.5035498,9.226759,house,residential
way,98278386,48.5036498,9.2288146,apartments,residential
way,98278387,48.5037332,9.2272354,house,residential
way,98278389,48.5034104,9.2272084,house,residential
way,98278393,48.5037776,9.2272358,house,residential
way,98278394,48.5033915,9.2268954,house,residential
way,98278398,48.5033959,9.2271281,house,residential
way,98278399,48.5035489,9.2275926,house,residential
way,98278400,48.5032764,9.2288197,apartments,residential
way,98278401,48.5036446,9.2272347,house,residential
way,98278402,48.5037711,9.2276117,house,residential
way,98278406,48.5033042,9.2275709,house,residential
way,98278407,48.5033992,9.2270515,house,residential
way,98278410,48.5036881,9.2267567,house,residential
way,98278411,48.5032488,9.2275827,house,residential
way,98278412,48.5036889,9.2272351,house,residential
way,98278413,48.5030442,9.2273907,house,residential
way,98278415,48.5036822,9.227604,house,residential
way,98278418,48.5035959,9.2267582,house,residential
way,98278419,48.503354,9.2275729,house,residential
way,98278420,48.5031418,9.2275783,house,residential
way,98278421,48.5036002,9.2272344,house,residential
way,98278423,48.5037267,9.2276079,house,residential
way,98278428,48.5033882,9.226972,house,residential
way,98278432,48.503642,9.2267575,house,residential
way,98278433,48.5031953,9.2275805,house,residential
way,98278434,48.5035559,9.227234,house,residential
way,98278437,48.5035934,9.2275964,house,residential
way,98278438,48.5029922,9.2273907,house,residential
way,98278441,48.5036378,9.2276002,house,residential
way,98278442,48.5034071,9.227285,house,residential
way,98470231,48.4980829,9.2292647,house,residential
way,98470274,48.498077,9.2291875,house,residential
way,99214447,48.5037469,9.22897,detached,residential
way,99214460,48.5031211,9.230243,house,residential
way,99214471,48.5031093,9.2303251,house,residential
way,99286716,48.5003781,9.2289,house,residential
way,99286719,48.5003035,9.2289837,house,residential
way,99288389,48.5025117,9.2296537,detached,residential
way,99288390,48.5022133,9.2310904,house,residential
way,99288393,48.5024843,9.2306677,house,residential
way,99288402,48.5027886,9.2305803,apartments,residential
way,99288405,48.5027424,9.2312306,house,residential
way,99288410,48.5026576,9.2295255,house,residential
way,99288414,48.502523,9.2311225,house,residential
way,99288417,48.5025469,9.2306677,house,residential
way,99288420,48.502534,9.230919,house,residential
way,99288426,48.5022217,9.230881,house,residential
way,99288445,48.5021416,9.2310923,house,residential
way,99288448,48.5025175,9.2312243,house,residential
way,99288452,48.5025285,9.2310208,house,residential
way,99288457,48.502862,9.230134,apartments,residential
way,99288463,48.5022862,9.23088,house,residential
way,99288465,48.5026079,9.2295686,house,residential
way,99288466,48.5027418,9.2311274,house,residential
way,101691318,48.4876044,9.2143263,house,residential
way,101691325,48.487366,9.2143034,house,residential
way,101691328,48.4875503,9.214436,house,residential
way,101691331,48.4876295,9.2115062,apartments,residential
way,101691333,48.4874413,9.2141397,house,residential
way,101691335,48.4876318,9.2142695,house,residential
way,101691339,48.4877978,9.2145306,apartments,residential
way,101691340,48.4874979,9.2145463,house,residential
way,101691343,48.4873911,9.2142488,house,residential
way,101691344,48.4875768,9.2143795,house,residential
way,101691346,48.4874664,9.2140851,house,residential
way,101691349,48.4873409,9.214358,house,residential
way,101691354,48.4875232,9.2144938,house,residential
way,101691357,48.4874162,9.2141943,house,residential
way,101691358,48.4878997,9.211399,apartments,residential
way,101930225,48.5023158,9.2304738,house,residential
way,101930226,48.5020789,9.2305898,house,residential
way,101930227,48.5014632,9.2315098,detached,residential
way,101930228,48.5014572,9.2317754,detached,residential
way,101930229,48.4997628,9.2321629,apartments,residential
way,101930230,48.5015079,9.2304956,house,residential
way,101930231,48.5009651,9.2318609,detached,residential
way,101930232,48.5022893,9.2297577,house,residential
way,101930233,48.5011861,9.2317246,detached,residential
way,101930235,48.5000297,9.2319322,detached,residential
way,101930236,48.5016753,9.2311851,house,residential
way,101930237,48.5002643,9.2319498,detached,residential
way,101930238,48.5014781,9.2309828,detached,residential
way,101930239,48.5009768,9.2314264,detached,residential
way,101930240,48.5012511,9.2304619,house,residential
way,101930241,48.5015548,9.230147,house,residential
way,101930242,48.5023259,9.2303701,house,residential
way,101930243,48.5025346,9.2303823,house,residential
way,101930245,48.5017646,9.2301157,house,residential
way,101930246,48.5004664,9.2322777,detached,residential
way,101930247,48.500709,9.2321737,detached,residential
way,101930248,48.5007229,9.2316262,detached,residential
way,101930251,48.5016753,9.2313142,house,residential
way,101930252,48.5012023,9.2312229,detached,residential
way,101930254,48.5004787,9.2317706,detached,residential
way,101930255,48.5014031,9.2302723,house,residential
way,101930256,48.5009575,9.2320827,detached,residential
way,101930257,48.5023457,9.2297113,house,residential
way,101930258,48.5011827,9.2319687,detached,residential
way,101930259,48.5023056,9.2305775,house,residential
way,101930260,48.5007207,9.231919,detached,residential
way,101930261,48.500973,9.2316443,detached,residential
way,101930262,48.5000924,9.23241,detached,residential
way,101930263,48.501194,9.2314641,detached,residential
way,101930265,48.502555,9.2301749,house,residential
way,101930266,48.5025449,9.2302786,house,residential
way,101930268,48.5013412,9.2306442,house,residential
way,101930270,48.5017094,9.230164,house,residential
way,101930271,48.5020686,9.2306935,house,residential
way,101930273,48.5004675,9.2320262,detached,residential
way,101930274,48.501471,9.2312493,detached,residential
way,101930276,48.5016596,9.2303704,house,residential
way,102766048,48.4926086,9.2311901,detached,residential
way,102939934,48.4920556,9.2326425,detached,residential
way,107451408,48.4917943,9.1835224,detached,residential
way,107451409,48.492278,9.1861526,detached,residential
way,107451413,48.4914527,9.1829653,detached,residential
way,107451414,48.4909856,9.1839593,detached,residential
way,107451420,48.4918256,9.1834124,detached,residential
way,107451421,48.4917068,9.1829715,detached,residential
way,107451430,48.4904285,9.1823794,detached,residential
way,107451435,48.4907164,9.1829216,detached,residential
way,110263571,48.4923898,9.2134489,apartments,residential
way,110956575,48.4896686,9.2300594,house,residential
way,110956641,48.4896853,9.2299516,house,residential
way,111196538,48.4880602,9.2299506,house,residential
way,111297944,48.4952756,9.1972867,semidetached_house,residential
way,111297960,48.4952727,9.1973644,semidetached_house,residential
way,111723889,48.4867765,9.2315997,house,residential
way,113715852,48.4963096,9.1871212,detached,residential
way,113715853,48.4947284,9.1868136,house,residential
way,113715854,48.4964541,9.186538,detached,residential
way,113715856,48.4965002,9.186273,detached,residential
way,113715857,48.4948274,9.1868369,house,residential
way,113715858,48.4964112,9.1867847,house,residential
way,113715859,48.496063,9.1870103,detached,residential
way,113715860,48.4951187,9.1867019,house,residential
way,113715861,48.4965163,9.1869369,house,residential
way,113715862,48.4953625,9.1867968,detached,residential
way,113715863,48.4967851,9.1868751,house,residential
way,113715864,48.4968894,9.1864256,apartments,residential
way,113715865,48.4966398,9.1869856,house,residential
way,113715866,48.4961911,9.1870747,detached,residential
way,113715868,48.4966882,9.1873035,detached,residential
way,113715869,48.4958589,9.1870241,detached,residential
way,113715870,48.4946779,9.1868005,house,residential
way,113715872,48.4958044,9.1868946,detached,residential
way,113715874,48.4947806,9.1868087,house,residential
way,113715875,48.4956271,9.1870589,detached,residential
way,113715876,48.4954551,9.1869077,detached,residential
way,113715877,48.495038,9.1867003,house,residential
way,113715878,48.4966267,9.1863228,detached,residential
way,113715879,48.4948823,9.1867837,house,residential
way,113715880,48.4968202,9.1869892,apartments,residential
way,113715881,48.4967547,9.1863733,detached,residential
way,113715882,48.4964413,9.1871589,detached,residential
way,113715883,48.4952017,9.1866966,house,residential
way,113715884,48.4965979,9.1872074,detached,residential
way,113715992,48.4959675,9.1867211,house,residential
way,113715994,48.4960562,9.1867558,house,residential
way,113715995,48.4962816,9.1861868,detached,residential
way,113715996,48.4957019,9.1865885,house,residential
way,113715997,48.495397,9.1864549,house,residential
way,113715998,48.4962518,9.1863579,detached,residential
way,113715999,48.4955517,9.1865292,house,residential
way,113716003,48.496222,9.1865298,detached,residential
way,113716005,48.4958432,9.1866441,house,residential
way,113717006,48.4968353,9.1817615,house,residential
way,113717007,48.4976103,9.1840455,apartments,residential
way,113717008,48.4977499,9.1844033,detached,residential
way,113717009,48.4970383,9.1821136,house,residential
way,113717012,48.4983869,9.1815374,apartments,residential
way,113717014,48.4971952,9.1816664,apartments,residential
way,113717015,48.4967507,9.1820328,house,residential
way,113717017,48.4970619,9.1820465,house,residential
way,113717018,48.4967887,9.1818946,house,residential
way,113717020,48.4967736,9.181967,house,residential
way,113717021,48.4976748,9.1855996,detached,residential
way,113717024,48.4974458,9.1858558,detached,residential
way,113717028,48.4968118,9.1818288,house,residential
way,113717031,48.4970154,9.1821795,house,residential
way,113983746,48.49624,9.1852614,house,residential
way,113983747,48.4968752,9.1860459,house,residential
way,113983749,48.4957583,9.1850713,house,residential
way,113983751,48.4959778,9.1851578,house,residential
way,113983754,48.4960646,9.1851923,house,residential
way,113983755,48.4963341,9.1858858,detached,residential
way,113983756,48.4967199,9.1859707,detached,residential
way,113983762,48.4971808,9.1861086,apartments,residential
way,113983763,48.4968588,9.1861414,house,residential
way,113983765,48.4958017,9.1850885,house,residential
way,113983767,48.4961952,9.1852438,house,residential
way,113983769,48.4956298,9.1849931,house,residential
way,113983771,48.4965831,9.1859834,detached,residential
way,113983781,48.4972791,9.1856763,apartments,residential
way,113983782,48.4964757,9.185878,detached,residential
way,113983784,48.4960212,9.1851751,house,residential
way,113983786,48.4957149,9.1850543,house,residential
way,113983791,48.4961082,9.1852096,house,residential
way,113983792,48.4955839,9.1849742,house,residential
way,113983794,48.4958628,9.1852272,house,residential
way,113983807,48.4961516,9.1852266,house,residential
way,113983810,48.4970738,9.1860568,apartments,residential
way,113983994,48.4971596,9.1846305,apartments,residential
way,113983997,48.4971878,9.1852085,apartments,residential
way,113983999,48.4969958,9.1845657,apartments,residential
way,113984007,48.497317,9.1847093,apartments,residential
way,113984009,48.496813,9.1844929,detached,residential
way,113984015,48.4971818,9.1853863,apartments,residential
way,114136445,48.4959598,9.1847701,house,residential
way,114136446,48.4957105,9.1846171,house,residential
way,114136447,48.4969099,9.1837719,detached,residential
way,114136449,48.4960927,9.1848225,house,residential
way,114136450,48.4963981,9.1850856,house,residential
way,114136452,48.4972271,9.184262,apartments,residential
way,114136454,48.4961363,9.1848398,house,residential
way,114136455,48.4964424,9.1851049,house,residential
way,114136456,48.4972688,9.1842625,detached,residential
way,114136457,48.4957431,9.1840728,apartments,residential
way,114136459,48.4970743,9.1841514,house,residential
way,114136460,48.4967865,9.184092,detached,residential
way,114136461,48.4972282,9.1839178,apartments,residential
way,114136462,48.4956989,9.1846826,house,residential
way,114136463,48.4961798,9.1848569,house,residential
way,114136464,48.4968851,9.1839551,detached,residential
way,114136465,48.4958727,9.1847361,house,residential
way,114136469,48.4960044,9.1847877,house,residential
way,114136470,48.497095,9.1840325,house,residential
way,114136471,48.4957219,9.1845519,house,residential
way,114136472,48.4962085,9.1845046,detached,residential
way,114136474,48.4959544,9.184156,detached,residential
way,114136475,48.4962249,9.1848745,house,residential
way,114136476,48.4959164,9.1847531,house,residential
way,114136477,48.496939,9.1837113,detached,residential
way,114136478,48.4960494,9.1848055,house,residential
way,114136479,48.4965919,9.1844069,detached,residential
way,114136480,48.4957338,9.1844844,house,residential
way,114136593,48.4964594,9.1839514,apartments,residential
way,114136594,48.4962841,9.1839002,detached,residential
way,114136596,48.4959297,9.1834842,detached,residential
way,114136597,48.4960801,9.1837993,detached,residential
way,114136598,48.496718,9.1836855,detached,residential
way,114136599,48.4957929,9.1837597,detached,residential
way,114136606,48.4966582,9.1840272,apartments,residential
way,114136608,48.4966859,9.1838686,detached,residential
way,114220095,48.4975081,9.1827239,detached,residential
way,114220096,48.4974777,9.1829001,detached,residential
way,114220098,48.4978024,9.1818408,apartments,residential
way,114220099,48.4979632,9.1823809,detached,residential
way,114220101,48.4977163,9.1824872,detached,residential
way,114220104,48.4978194,9.1821963,apartments,residential
way,114220107,48.4970642,9.1829027,detached,residential
way,114220108,48.4981542,9.182127,apartments,residential
way,114220109,48.4971933,9.1826002,detached,residential
way,114220111,48.4980358,9.1820994,apartments,residential
way,114220113,48.4973855,9.1826756,detached,residential
way,114220114,48.497746,9.1819977,house,residential
way,114220116,48.4978412,9.1823371,detached,residential
way,114220119,48.497393,9.183168,apartments,residential
way,114220120,48.4973478,9.1821988,detached,residential
way,114220121,48.497401,9.1833425,detached,residential
way,114220122,48.4970917,9.1832454,apartments,residential
way,114220123,48.4971239,9.1825497,detached,residential
way,114220124,48.4976309,9.1831269,apartments,residential
way,114220125,48.4974798,9.1824348,detached,residential
way,114220126,48.4979667,9.1826034,apartments,residential
way,114220127,48.4976494,9.1827145,detached,residential
way,114220268,48.4961322,9.182399,detached,residential
way,114220270,48.4961064,9.1828685,detached,residential
way,114220277,48.4960767,9.1821615,house,residential
way,114220278,48.4968035,9.1824469,detached,residential
way,114220283,48.4961547,9.1821923,house,residential
way,114220285,48.4965002,9.1823279,detached,residential
way,114220286,48.4968803,9.182753,detached,residential
way,114220292,48.4966366,9.1823814,detached,residential
way,114220294,48.4963696,9.1822766,detached,residential
way,114220296,48.4969251,9.1824948,detached,residential
way,114220299,48.4960058,9.1825411,detached,residential
way,114220426,48.4964807,9.1820434,detached,residential
way,114220436,48.4961272,9.1817813,detached,residential
way,114220562,48.4959007,9.1821295,apartments,residential
way,114220568,48.4958299,9.182539,apartments,residential
way,114220569,48.4957439,9.1827162,detached,residential
way,114255016,48.4952061,9.1860372,house,residential
way,114255018,48.4954548,9.1847446,house,residential
way,114255020,48.4952637,9.1858288,house,residential
way,114255021,48.4953909,9.1850055,house,residential
way,114255025,48.4953476,9.1853515,house,residential
way,114255026,48.4951965,9.1861033,house,residential
way,114255031,48.4953361,9.1854167,house,residential
way,114255033,48.4954401,9.1848141,house,residential
way,114255036,48.4957299,9.1831096,apartments,residential
way,114255037,48.4951868,9.1861696,house,residential
way,114255038,48.4951897,9.1862394,house,residential
way,114255043,48.4956287,9.1833166,apartments,residential
way,114255044,48.4952883,9.1856967,house,residential
way,114255045,48.4953247,9.185482,house,residential
way,114255047,48.4954165,9.1848774,house,residential
way,114255050,48.4947287,9.1848768,semidetached_house,residential
way,114255051,48.4951786,9.1863086,house,residential
way,114255053,48.4952171,9.18597,house,residential
way,114255056,48.4952753,9.1857634,house,residential
way,114255058,48.4953132,9.1855476,house,residential
way,114255059,48.4954045,9.1849406,house,residential
way,114255060,48.4947139,9.1849619,semidetached_house,residential
way,114255061,48.4953604,9.1852841,house,residential
way,114256490,48.4949639,9.1855318,house,residential
way,114256494,48.4947561,9.1863617,house,residential
way,114256495,48.4948763,9.1861998,house,residential
way,114256496,48.4948974,9.1860074,house,residential
way,114256497,48.4935889,9.1889051,apartments,residential
way,114256502,48.4950914,9.1852956,house,residential
way,114256505,48.4949249,9.1858273,house,residential
way,114256507,48.4949534,9.1855975,house,residential
way,114256509,48.4947439,9.186429,house,residential
way,114256512,48.4950706,9.1854272,house,residential
way,114256513,48.4948891,9.1861329,house,residential
way,114256515,48.4951033,9.1852288,house,residential
way,114256518,48.4948648,9.1862651,house,residential
way,114256519,48.4949148,9.1858933,house,residential
way,114256520,48.4949413,9.1856646,house,residential
way,114256523,48.495081,9.1853614,house,residential
way,114263342,48.4959479,9.1818313,detached,residential
way,114371141,48.4981594,9.1816919,apartments,residential
way,114371143,48.495137,9.1846395,house,residential
way,114371152,48.4951211,9.1847052,house,residential
way,114692296,48.4912358,9.1841019,detached,residential
way,114692298,48.4913149,9.1823382,detached,residential
way,114692302,48.4914205,9.1844037,house,residential
way,114692303,48.4909743,9.1825136,detached,residential
way,114692304,48.4917024,9.1844609,detached,residential
way,114692305,48.4918668,9.1850561,detached,residential
way,114692306,48.4917472,9.1845296,detached,residential
way,114692308,48.4913946,9.1831374,detached,residential
way,114692310,48.4912958,9.1842466,detached,residential
way,114692311,48.4920544,9.1861516,apartments,residential
way,114692312,48.4911936,9.1829794,detached,residential
way,114692314,48.4916172,9.1836393,detached,residential
way,114692315,48.4917952,9.1854827,house,residential
way,114692317,48.4917691,9.1853629,house,residential
way,114692321,48.4917467,9.1841701,detached,residential
way,114692322,48.4914829,9.1847936,detached,residential
way,114692323,48.4909927,9.183371,detached,residential
way,114692324,48.4914191,9.1838581,detached,residential
way,114692325,48.4913254,9.1825958,detached,residential
way,114692326,48.4918503,9.1855769,house,residential
way,114692328,48.4915739,9.1833839,house,residential
way,114692329,48.491281,9.1835853,detached,residential
way,115239372,48.4971094,9.1819109,house,residential
way,115239374,48.4971333,9.1818427,house,residential
way,116344663,48.4948679,9.2090619,apartments,residential
way,116344664,48.4947192,9.209085,apartments,residential
way,116344665,48.4952307,9.2092516,apartments,residential
way,116344666,48.4948129,9.2094781,apartments,residential
way,120284619,48.4888626,9.1899175,house,residential
way,120284622,48.4884812,9.1884037,house,residential
way,122048937,48.488366,9.2106868,apartments,residential
way,122048938,48.4871271,9.2102751,apartments,residential
way,122048944,48.4889982,9.2099185,apartments,residential
way,122048953,48.4889003,9.2111128,apartments,residential
way,152733153,48.4873224,9.1892719,house,residential
way,152733158,48.4873225,9.1890846,house,residential
way,152733160,48.4873329,9.1893618,house,residential
way,152733169,48.4873224,9.1891782,house,residential
way,152733171,48.4873328,9.1894536,house,residential
way,167064187,48.4945331,9.2097603,apartments,residential
way,167064188,48.4947393,9.2100959,apartments,residential
way,167064189,48.4944772,9.2096655,apartments,residential
way,167064190,48.4945679,9.2098183,apartments,residential
way,172182819,48.5001178,9.1911759,house,residential
way,172182820,48.5001689,9.1911826,house,residential
way,172182821,48.4995914,9.191027,apartments,residential
way,172182823,48.5000137,9.1912399,apartments,residential
way,172182825,48.50022,9.1911893,house,residential
way,172182828,48.5003221,9.1912028,house,residential
way,172182830,48.4997828,9.1911238,apartments,residential
way,172182836,48.500271,9.1911961,house,residential
way,172189391,48.4991801,9.1915704,house,residential
way,172189392,48.499239,9.192102,house,residential
way,172189393,48.500006,9.1901757,apartments,residential
way,172189394,48.4991714,9.192681,house,residential
way,172189395,48.4990993,9.1915262,house,residential
way,172189396,48.4993131,9.1921423,house,residential
way,172189397,48.4998575,9.1901433,apartments,residential
way,172189398,48.498999,9.192229,house,residential
way,172189400,48.499854,9.1904993,apartments,residential
way,172189402,48.4997089,9.190111,apartments,residential
way,172189404,48.498993,9.1924737,house,residential
way,172189405,48.4995544,9.1904637,apartments,residential
way,172189406,48.499032,9.1920916,house,residential
way,172189407,48.4997042,9.1904815,apartments,residential
way,172189409,48.4989103,9.1924355,house,residential
way,172189410,48.4993627,9.1918741,semidetached_house,residential
way,172189411,48.4988276,9.1923972,house,residential
way,172189412,48.4994354,9.1919139,semidetached_house,residential
way,172189413,48.499111,9.1919288,house,residential
way,172189414,48.4991354,9.1918278,house,residential
way,172189415,48.4991479,9.1928023,house,residential
way,172868898,48.4961734,9.212287,apartments,residential
way,172868899,48.4964123,9.2126409,apartments,residential
way,172868901,48.4959679,9.2122251,apartments,residential
way,172868902,48.4963069,9.2124859,apartments,residential
way,172868905,48.4961043,9.2121911,apartments,residential
way,172992262,48.5002842,9.2019718,detached,residential
way,172992290,48.4997004,9.2040554,apartments,residential
way,173014191,48.4929611,9.2001413,apartments,residential
way,173014192,48.4955825,9.2011345,apartments,residential
way,173014194,48.4940642,9.2009381,apartments,residential
way,173014199,48.4943888,9.201458,detached,residential
way,173014201,48.493715,9.2015394,house,residential
way,173014203,48.4936057,9.2014727,house,residential
way,173014205,48.4960011,9.2010265,apartments,residential
way,173014206,48.4954711,9.2018474,house,residential
way,173014207,48.4949086,9.1994182,house,residential
way,173014208,48.4960517,9.2015659,house,residential
way,173014209,48.4928456,9.199169,apartments,residential
way,173014213,48.4961271,9.2010365,apartments,residential
way,173014219,48.4947738,9.1988386,house,residential
way,173014222,48.4948807,9.2014101,apartments,residential
way,173014224,48.4950315,9.1994276,house,residential
way,173014226,48.4925663,9.1991332,apartments,residential
way,173014227,48.4934909,9.2010486,house,residential
way,173014229,48.4945605,9.202302,house,residential
way,173014230,48.4958151,9.2016834,house,residential
way,173014233,48.4962955,9.2014593,house,residential
way,173014237,48.4935307,9.2014259,house,residential
way,173014243,48.4936439,9.2014953,house,residential
way,173014244,48.4940066,9.2005124,apartments,residential
way,173014246,48.4953883,9.2009776,apartments,residential
