time,vehicle_id,soc_percent,is_charging,station_id
27300.0,person9,57.761275,False,
27300.0,person6,55.470925,False,
27300.0,person41,44.062325,False,
27300.0,person29,60.467275,False,
27300.0,person34,73.519075,False,
27300.0,person35,41.1071125,False,
27300.0,person8,49.5049875,False,
27300.0,person28,73.7964875,False,
27300.0,person2,41.56935000000001,False,
27300.0,person49,44.3476375,False,
27300.0,person33,51.22127499999999,True,CS_437325054#0_0
27400.0,person50,51.1097625,False,
27400.0,person42,35.6118125,False,
27400.0,person9,57.761275,False,
27400.0,person6,55.470925,False,
27400.0,person41,44.062325,False,
27400.0,person29,60.467275,False,
27400.0,person34,73.519075,False,
27400.0,person35,41.1071125,False,
27400.0,person8,49.5049875,False,
27400.0,person28,73.7964875,False,
27400.0,person2,41.56935000000001,False,
27400.0,person49,44.3476375,False,
27400.0,person33,56.411325,True,CS_437325054#0_0
27500.0,person50,51.1097625,False,
27500.0,person42,35.6118125,False,
27500.0,person9,57.761275,False,
27500.0,person6,55.470925,False,
27500.0,person41,44.062325,False,
27500.0,person29,60.467275,False,
27500.0,person34,73.519075,False,
27500.0,person35,41.1071125,False,
27500.0,person8,49.5049875,False,
27500.0,person28,73.7964875,False,
27500.0,person2,41.56935000000001,False,
27500.0,person49,44.3476375,False,
27500.0,person33,61.6013875,True,CS_437325054#0_0
27540.0,person33,62.654275,False,
27600.0,person50,51.1097625,False,
27600.0,person42,35.6118125,False,
27600.0,person9,57.761275,False,
27600.0,person6,55.470925,False,
27600.0,person41,44.062325,False,
27600.0,person29,60.467275,False,
27600.0,person34,73.519075,False,
27600.0,person35,41.1071125,False,
27600.0,person8,49.5049875,False,
27600.0,person28,73.7964875,False,
27600.0,person2,41.56935000000001,False,
27600.0,person49,44.3476375,False,
27600.0,person33,54.1369,False,
27700.0,person50,51.1097625,False,
27700.0,person42,35.6118125,False,
27700.0,person9,57.761275,False,
27700.0,person6,55.470925,False,
27700.0,person41,44.062325,False,
27700.0,person29,60.467275,False,
27700.0,person34,73.519075,False,
27700.0,person35,41.1071125,False,
27700.0,person8,49.5049875,False,
27700.0,person28,73.7964875,False,
27700.0,person2,41.56935000000001,False,
27700.0,person49,44.3476375,False,
27700.0,person33,46.815075,False,
27800.0,person50,51.1097625,False,
27800.0,person42,35.6118125,False,
27800.0,person9,57.761275,False,
27800.0,person6,55.470925,False,
27800.0,person41,44.062325,False,
27800.0,person29,60.467275,False,
27800.0,person34,73.519075,False,
27800.0,person35,41.1071125,False,
27800.0,person8,49.5049875,False,
27800.0,person28,73.7964875,False,
27800.0,person2,41.56935000000001,False,
27800.0,person49,44.3476375,False,
27800.0,person33,46.815075,False,
27900.0,person50,51.1097625,False,
27900.0,person42,35.6118125,False,
27900.0,person9,57.761275,False,
27900.0,person6,55.470925,False,
27900.0,person41,44.062325,False,
27900.0,person29,60.467275,False,
27900.0,person34,73.519075,False,
27900.0,person35,41.1071125,False,
27900.0,person8,49.5049875,False,
27900.0,person28,73.7964875,False,
27900.0,person2,41.56935000000001,False,
27900.0,person49,44.3476375,False,
27900.0,person33,46.815075,False,
28000.0,person50,51.1097625,False,
28000.0,person42,35.6118125,False,
28000.0,person9,57.761275,False,
28000.0,person6,55.470925,False,
28000.0,person41,44.062325,False,
28000.0,person29,60.467275,False,
28000.0,person34,73.519075,False,
28000.0,person35,41.1071125,False,
28000.0,person8,49.5049875,False,
28000.0,person28,73.7964875,False,
28000.0,person2,41.56935000000001,False,
28000.0,person49,44.3476375,False,
28000.0,person33,46.815075,False,
28100.0,person50,51.1097625,False,
28100.0,person42,35.6118125,False,
28100.0,person9,57.761275,False,
28100.0,person6,55.470925,False,
28100.0,person41,44.062325,False,
28100.0,person29,60.467275,False,
28100.0,person34,73.519075,False,
28100.0,person35,41.1071125,False,
28100.0,person8,49.5049875,False,
28100.0,person28,73.7964875,False,
28100.0,person2,41.56935000000001,False,
28100.0,person49,44.3476375,False,
28100.0,person33,46.815075,False,
28200.0,person50,51.1097625,False,
28200.0,person42,35.6118125,False,
28200.0,person9,57.761275,False,
28200.0,person6,55.470925,False,
28200.0,person41,44.062325,False,
28200.0,person29,60.467275,False,
28200.0,person34,73.519075,False,
28200.0,person35,41.1071125,False,
28200.0,person8,49.5049875,False,
28200.0,person28,73.7964875,False,
28200.0,person2,41.56935000000001,False,
28200.0,person49,44.3476375,False,
28200.0,person33,46.815075,False,
28300.0,person50,51.1097625,False,
28300.0,person42,35.6118125,False,
28300.0,person9,57.761275,False,
