poi_id,x,y,edge_id
243911404#1,1186.722635,610.287605,1085398473#3
243911404#1,1186.160445,612.48109,1085398473#3
243911404#1,1183.002258,611.772212,-1015063873
243911404#1,1182.168463,612.124537,-1015063873
243911404#1,1181.688173,613.726442,-1015063873
243911404#1,1182.19277,614.750118,-1015063873
243911404#1,1183.435323,615.078639,-1015063873
243911404#1,1182.051566,621.541103,-1015063873
243911404#1,1196.653321,625.634882,-1157347101#0
243911404#1,1197.067134,623.789645,-1157347101#0
243911404#1,1200.882117,606.679763,1085398473#3
243911404#1,1177.602401,601.187221,558292463#1
243911407,1049.08489,579.403319,474154189
243911407,1049.92014,582.478251,474154189
243911407,1049.26026,582.715459,474154189
243911407,1053.178034,595.925974,1089402876#2
243911407,1055.218036,597.015687,1089402876#2
243911407,1058.854531,596.033588,1089402876#2
243911407,1059.613663,594.45886,1089402876#2
243911407,1068.30485,592.17386,1089402876#0
243911407,1063.90536,575.301912,533594855#1
243911407,1057.537543,576.767514,533594855#1
243911407,1052.844971,577.873216,474154189
243911407,1052.992999,578.426311,474154189
243911407,1049.08489,579.403319,474154189
243911410,1186.761813,641.733409,1015063875#1
243911410,1192.399892,643.477789,1085398473#1
243911410,1194.016779,643.853648,1085398473#1
243911410,1195.773529,636.459321,1015063875#1
243911410,1195.953485,635.698651,1015063875#1
243911410,1196.177226,634.770095,-1015063873
243911410,1198.304873,626.043356,-1157347101#0
243911410,1196.653321,625.634882,-1157347101#0
243911410,1182.051566,621.541103,-1015063873
243911410,1172.924469,618.861522,-1015063873
243911410,1164.488078,616.110995,-1015063873
243911410,1162.864149,615.724175,-1015063873
243911410,1161.00271,621.763266,-1015063873
243911410,1187.733225,629.838683,-1015063873
243911410,1187.310288,631.272401,-1015063873
243911410,1189.384656,631.771642,-1015063873
243911410,1189.003902,633.27119,-1015063873
243911410,1188.796566,634.02134,1015063875#1
243911410,1188.559258,634.950197,1015063875#1
243911410,1188.192196,636.761014,1015063875#1
243911410,1186.761813,641.733409,1015063875#1
243911413,1178.433181,646.591767,1015063875#1
243911413,1181.807319,647.551786,1085398473#1
243911413,1183.722299,640.866113,1015063875#1
243911413,1176.188448,638.718694,1015063875#1
243911413,1174.67655,643.993347,1015063875#1
243911413,1169.991036,642.661832,1015063875#1
243911413,1171.534627,637.286325,1015063875#1
243911413,1164.246709,635.211361,1015063875#1
243911413,1157.846602,633.383772,1015063875#1
243911413,1156.794897,637.068098,1015063875#1
243911413,1156.467311,638.210384,1015063875#1
243911413,1162.64885,639.976055,1015063875#1
243911413,1160.242518,648.375167,1015063875#1
243911413,1172.735196,651.937032,1085398473#1
243911413,1174.41668,646.046596,1015063875#1
243911413,1177.374294,646.893448,1015063875#1
243911413,1178.433181,646.591767,1015063875#1
243911422,1066.815518,551.390765,533594855#1
243911422,1072.389308,565.821943,533594855#1
243911422,1075.161883,573.00447,533594855#1
243911422,1083.479754,570.71666,533594855#1
243911422,1079.932952,589.18939,1089402876#0
243911422,1079.664096,590.530676,1089402876#0
243911422,1085.945391,592.505463,1089402876#0
243911422,1086.545135,589.254005,1089402876#0
243911422,1088.574357,588.329869,1089402876#0
243911422,1089.012669,586.061228,1089402876#0
243911422,1087.44346,584.471433,1089402876#0
243911422,1089.379979,574.480334,533594855#1
243911422,1085.239115,564.668675,533594855#1
243911422,1084.273694,564.289515,533594855#1
243911422,1078.880648,565.944871,533594855#1
243911422,1076.972887,560.723859,533594855#1
243911422,1087.823231,556.332343,533594855#1
243911422,1097.696025,579.447806,1089402876#0
243911422,1100.046074,585.026218,1089402876#0
243911422,1106.302986,582.539392,1089402876#0
243911422,1093.652659,553.543419,533594855#1
243911422,1088.881219,542.232398,533594855#1
243911422,1077.454832,546.97053,533594855#1
243911422,1066.815518,551.390765,533594855#1
243911429,990.363168,643.912879,1085398472#0
243911429,995.761154,651.037022,1085398472#0
243911429,1001.90723,659.146035,1085398472#0
243911429,1002.062404,659.40965,1085398472#0
243911429,1002.181436,659.57392,1085398472#0
243911429,1002.354737,659.736984,1085398472#0
243911429,1002.616722,659.920333,1085398472#0
243911429,1002.910895,660.025073,1085398472#0
243911429,1003.21037,660.062929,1085398472#0
243911429,1003.434482,660.069077,1085398472#0
243911429,1019.044244,664.317973,1085398472#0
243911429,1024.54473,642.452365,225400609#2
243911429,1018.892656,640.997805,225400609#2
243911429,1016.859138,648.142418,225400609#2
243911429,1017.825088,649.767849,225400609#2
243911429,1016.518692,650.842871,1085398472#0
243911429,1011.585213,649.3501,1085398472#0
243911429,1009.676155,646.822031,225400609#2
243911429,1009.848333,646.629035,225400609#2
243911429,1010.018286,646.335941,225400609#2
243911429,1010.146549,645.999262,225400609#2
243911429,1010.206479,645.641845,225400609#2
243911429,1010.198818,645.297059,225400609#2
243911429,1010.137135,644.9646,225400609#2
243911429,1010.021922,644.666714,225400609#2
243911429,1009.845655,644.370184,225400609#2
243911429,1009.664334,644.151659,225400609#2
243911429,1009.408391,643.934793,225400609#2
243911429,1009.064506,643.731009,225400609#2
243911429,1008.674864,643.606134,225400609#2
243911429,1008.287199,643.570237,225400609#2
243911429,1007.89448,643.612346,225400609#2
243911429,1007.530379,643.720584,225400609#2
243911429,1007.161718,643.929073,225400609#2
243911429,1003.266003,638.741131,225400609#2
243911429,1001.620232,638.288083,225400609#2
243911429,1000.017313,636.098172,225400609#2
243911429,996.184674,638.33097,1085398472#0
243911429,990.363168,643.912879,1085398472#0
243911431,1169.229623,597.634085,558292463#1
243911431,1169.797338,591.71272,558292463#1
243911431,1163.696533,590.223438,558292463#1
243911431,1161.993454,596.058718,558292463#1
243911431,1169.229623,597.634085,558292463#1
243911434,1015.937545,599.023232,225400609#1
243911434,1021.229969,596.201638,225400609#1
243911434,1017.971536,590.676825,225400609#1
243911434,1012.915825,594.0718,225400609#1
243911434,1015.937545,599.023232,225400609#1
243911444,1233.034372,506.641609,1158979785#1
243911444,1247.36154,505.378124,1158979785#0
243911444,1246.430517,495.528565,1158979785#0
243911444,1243.326404,495.730912,1158979785#0
243911444,1243.257717,494.163441,1158979785#0
243911444,1232.083844,495.301383,1158979785#1
243911444,1233.034372,506.641609,1158979785#1
243911448,982.709333,616.519798,1085398472#0
243911448,990.20356,611.991219,1085398472#0
243911448,991.075404,613.351672,1085398472#0
243911448,992.427698,612.509304,1085398472#0
243911448,994.84254,616.417083,225400609#2
243911448,986.064247,622.109211,1085398472#0
243911448,982.709333,616.519798,1085398472#0
243911450,1148.73258,618.140852,-1015063873
243911450,1161.00271,621.763266,-1015063873
243911450,1162.864149,615.724175,-1015063873
243911450,1157.185324,613.980731,-1015063873
243911450,1145.285568,610.227703,-1015063873
243911450,1145.140152,610.709418,-1015063873
243911450,1143.449189,616.477671,-1015063873
243911450,1148.73258,618.140852,-1015063873
243911453,1180.333161,652.692069,1085398473#1
243911453,1181.807319,647.551786,1085398473#1
243911453,1183.722299,640.866113,1015063875#1
243911453,1186.761813,641.733409,1015063875#1
243911453,1192.399892,643.477789,1085398473#1
243911453,1188.985086,657.819153,1085398473#1
243911453,1181.778118,655.720113,1085398473#1
243911453,1180.333161,652.692069,1085398473#1
243911455,1200.882117,606.679763,1085398473#3
243911455,1202.430191,607.01264,1085398473#3
243911455,1204.549478,597.295731,-474154200#0
243911455,1204.795672,596.155254,-474154200#0
243911455,1205.072332,594.858313,-448027458
243911455,1205.588156,592.409923,1085398473#4
243911455,1204.081522,592.109509,558292463#1
243911455,1195.585901,590.361728,558292463#1
243911455,1194.842267,593.861168,-474154200#0
243911455,1194.106528,597.104499,-474154200#0
243911455,1178.425068,593.602185,558292463#1
243911455,1177.152655,591.927885,558292463#1
243911455,1178.096846,591.962577,558292463#1
243911455,1178.17837,590.436284,558292463#1
243911455,1177.177193,590.280452,558292463#1
243911455,1177.398206,585.557435,558292463#1
243911455,1170.039671,585.197681,558292463#1
243911455,1170.034138,588.31354,558292463#1
243911455,1169.797338,591.71272,558292463#1
243911455,1169.229623,597.634085,558292463#1
243911455,1169.081251,599.206372,558292463#1
243911455,1177.602401,601.187221,558292463#1
243911455,1200.882117,606.679763,1085398473#3
243911456,1151.307805,587.683026,558292463#1
243911456,1152.366539,582.785632,558292463#1
243911456,1162.402135,585.111192,558292463#1
243911456,1161.990054,586.422267,558292463#1
243911456,1170.034138,588.31354,558292463#1
243911456,1169.797338,591.71272,558292463#1
243911456,1163.696533,590.223438,558292463#1
243911456,1151.307805,587.683026,558292463#1
243911457,970.872581,596.675215,803483082#0
243911457,977.35315,607.614316,1085398472#0
243911457,987.986555,602.326054,803483082#0
243911457,987.909839,605.287711,803483082#0
243911457,992.427698,612.509304,1085398472#0
243911457,994.84254,616.417083,225400609#2
243911457,999.345042,613.479486,225400609#2
243911457,984.711867,589.657676,803483082#0
243911457,970.872581,596.675215,803483082#0
243911460,1145.285568,610.227703,-1015063873
243911460,1151.307805,587.683026,558292463#1
243911460,1163.696533,590.223438,558292463#1
243911460,1161.993454,596.058718,558292463#1
243911460,1161.273027,598.767588,-1015063873
243911460,1161.701155,599.403491,-1015063873
243911460,1161.016623,602.200586,-1015063873
243911460,1160.390907,602.448149,-1015063873
243911460,1157.185324,613.980731,-1015063873
243911460,1145.285568,610.227703,-1015063873
243911466,1195.706562,491.757169,1157384569#0
243911466,1196.112617,490.479614,1157384569#0
243911466,1194.267123,487.449322,1158979785#3
243911466,1193.17169,487.328959,1158979785#3
243911466,1192.260905,487.883286,1158979785#3
243911466,1191.865336,487.491465,1158979785#3
243911466,1191.837707,485.633765,1158979785#3
243911466,1193.316869,485.612085,1158979785#3
243911466,1194.709689,484.757748,1158979785#3
243911466,1195.026317,485.262596,1158979785#3
243911466,1195.428054,485.320452,1158979785#3
243911466,1198.075795,483.514691,1158979785#3
243911466,1198.199142,482.955574,1158979785#3
243911466,1197.930249,482.460795,1158979785#3
243911466,1199.444443,481.570385,1158979785#3
243911466,1199.718396,480.76312,1158979785#3
243911466,1201.361485,481.093891,1158979785#3
243911466,1201.647152,481.732958,1158979785#3
243911466,1200.436758,482.549863,1158979785#3
243911466,1200.395313,483.129419,1158979785#3
243911466,1202.143978,486.384413,1158979785#3
243911466,1203.321806,486.547461,1158979785#3
243911466,1203.243355,487.906771,1157384569#0
243911466,1201.360235,488.994531,1157384569#0
243911466,1200.791243,488.128068,1157384569#0
243911466,1198.17693,489.910831,1157384569#0
243911466,1198.800194,490.77609,1157384569#0
243911466,1196.738594,492.079236,1157384569#0
243911466,1195.706562,491.757169,1157384569#0
243911467,1143.698276,553.378484,-1157384568#0
243911467,1144.120835,551.622069,-1157384568#0
243911467,1144.422517,549.923975,-1157384568#0
243911467,1144.653272,547.78235,-1157384568#0
243911467,1144.709373,545.722494,-1157384568#0
243911467,1144.612152,543.176424,-1157384568#0
243911467,1144.21471,540.559123,-1157384568#0
243911467,1149.655423,539.826376,1085398475#3
243911467,1149.823058,540.957675,1085398475#3
243911467,1151.114726,541.663438,1085398475#3
243911467,1151.958282,542.056443,1085398475#3
243911467,1152.942572,542.368431,1085398475#3
243911467,1154.05477,542.633072,1085398475#3
243911467,1155.096167,542.765752,1085398475#3
243911467,1156.135343,542.798333,1085398475#3
243911467,1157.064495,542.76659,1085398475#3
243911467,1157.924081,542.658497,1085398475#3
243911467,1158.78897,542.483521,1085398475#3
243911467,1159.827527,542.182288,1085398475#3
243911467,1161.1795,541.629293,1085398475#3
243911467,1162.987474,540.520928,1085398475#3
243911467,1164.416904,539.176155,1085398475#3
243911467,1164.083743,537.926125,1085398475#3
243911467,1168.848781,537.330794,1085398475#3
243911467,1169.211181,540.204809,1085398475#3
243911467,1169.386833,542.003588,1085398475#3
243911467,1169.505876,545.227959,1085398475#3
243911467,1169.451249,547.966567,1085398475#3
243911467,1169.320268,550.016956,1085398475#3
243911467,1169.054967,552.437537,1085398475#3
243911467,1168.808042,554.15667,1085398475#3
243911467,1168.461578,555.978159,1085398475#3
243911467,1168.05406,557.801003,-558292461
243911467,1167.768155,558.986875,-558292461
243911467,1143.698276,553.378484,-1157384568#0
243911468,1181.735725,694.500838,1085398473#1
243911468,1182.086252,693.168874,1085398473#1
243911468,1184.52688,683.867674,1085398473#1
243911468,1182.765572,683.406002,1085398473#1
243911468,1165.555928,678.925025,1085398473#1
243911468,1164.859544,678.740178,1085398473#1
243911468,1163.652197,683.362676,1085398472#2
243911468,1172.949884,685.782516,1085398473#1
243911468,1171.466133,691.713078,1085398473#1
243911468,1181.735725,694.500838,1085398473#1
3297488,1205.44309,491.607995,1158979785#2
3297488,1211.733979,486.972925,1158979785#2
3297488,1205.470639,477.241623,1158979785#3
3297488,1198.397756,466.204096,1158979785#3
3297488,1179.462786,478.831087,1158979785#3
3297488,1191.093439,496.143622,1157384569#0
3297488,1191.999904,499.984802,1157384569#0
3297488,1205.44309,491.607995,1158979785#2
3297489,1137.110614,565.431234,1157384568#0
3297489,1177.891535,574.140674,-558292461
3297489,1179.093962,559.503426,-558292461
3297489,1179.216538,550.95469,1085398475#3
3297489,1177.314973,523.366977,1085398475#3
3297489,1135.926941,528.914367,1157384568#0
3297489,1132.766733,529.340582,1157384568#0
3297489,1135.206747,540.503084,1157384568#0
3297489,1136.044296,543.9897,1157384568#0
3297489,1136.276453,545.887373,1157384568#0
3297489,1136.194955,548.637706,1157384568#0
3297489,1135.820627,550.426434,1157384568#0
3297489,1134.211072,557.416922,1157384568#0
3297489,1138.483225,558.46826,1157384568#0
3297489,1137.110614,565.431234,1157384568#0
386993597,890.888476,649.306952,1095407477#2
386993597,887.985586,650.617818,1095407477#2
386993597,884.850898,643.643741,1095407477#2
386993597,892.568796,640.0225,1095407477#2
386993597,897.677027,646.318411,1095407477#2
386993597,912.417954,664.596007,-492973498
386993597,907.671229,667.839566,-492973498
386993597,908.528141,668.833125,-492973498
386993597,906.745569,670.163575,-492973498
386993597,905.752839,668.861463,-492973498
386993597,901.676697,663.499568,-492973498
386993597,895.391811,655.26023,1095407477#2
386993597,890.888476,649.306952,1095407477#2
386993602,879.618323,652.506471,1095407477#2
386993602,872.228102,642.177495,1095407477#2
386993602,879.436363,638.834634,1095407477#2
386993602,879.59421,636.472061,1095407477#2
386993602,882.002294,637.631408,1095407477#2
386993602,888.289844,634.698509,1095407477#2
386993602,892.568796,640.0225,1095407477#2
386993602,884.850898,643.643741,1095407477#2
386993602,887.985586,650.617818,1095407477#2
386993602,884.84283,652.434765,1095407477#2
386993602,884.72222,654.640723,1095407477#2
386993602,886.039238,656.180426,1095407477#2
386993602,886.284093,656.50881,1095407477#2
386993602,884.054287,657.871472,1095407477#2
386993602,879.618323,652.506471,1095407477#2
386993604,950.848337,653.070117,172283311#2
386993604,965.97505,641.995689,1157382621#0
386993604,967.251561,642.935421,-1157382621#0
386993604,968.196763,643.626582,-1157382621#0
386993604,969.191625,645.941275,-1157382621#0
386993604,969.596209,646.433026,1157382624
386993604,972.167985,648.545756,1157382624
386993604,973.270672,651.436691,1157382624
386993604,974.084645,652.331066,1157382624
386993604,975.825553,653.705585,1157382624
386993604,975.369337,654.249851,1157382624
386993604,975.894792,654.683278,1157382624
386993604,976.959846,654.659607,1157382624
386993604,977.594585,657.872517,1157382624
386993604,967.945907,667.456445,1157382624
386993604,961.109954,659.763403,172283311#2
386993604,957.68232,662.810676,172283311#2
386993604,955.231603,659.426711,172283311#2
386993604,950.848337,653.070117,172283311#2
386993606,940.263458,649.54429,172283311#2
386993606,937.965179,646.301603,172283311#2
386993606,943.02471,642.472483,172283311#2
386993606,945.502084,645.833594,172283311#2
386993606,940.263458,649.54429,172283311#2
386993607,951.337362,664.687636,172283311#2
386993607,950.368797,665.387954,172283311#2
386993607,949.563444,664.270838,172283311#2
386993607,950.531761,663.559397,172283311#2
386993607,951.337362,664.687636,172283311#2
386993612,1101.235824,718.108568,-1121008013#2
386993612,1095.422288,716.713147,-1121008013#2
386993612,1101.235824,718.108568,-1121008013#2
386993617,834.104737,725.136726,386993641
386993617,832.278315,720.225566,386993641
386993617,830.772952,715.407409,386993641
386993617,820.438196,719.153764,-1158581416#0
386993624,950.531761,663.559397,172283311#2
386993624,955.231603,659.426711,172283311#2
386993624,957.68232,662.810676,172283311#2
386993624,954.218548,665.758607,172283311#2
386993624,952.940047,666.866409,172283311#2
386993624,951.337362,664.687636,172283311#2
386993624,950.531761,663.559397,172283311#2
386993626,950.531761,663.559397,172283311#2
386993626,940.263458,649.54429,172283311#2
386993626,945.502084,645.833594,172283311#2
386993626,947.344962,648.741451,172283311#2
386993626,950.848337,653.070117,172283311#2
386993626,955.231603,659.426711,172283311#2
386993626,950.531761,663.559397,172283311#2
386993629,903.780775,643.05579,1095407477#2
386993629,912.595099,654.554927,-492973498
386993629,915.156296,654.664886,-492973498
386993629,922.145012,649.079186,-492973498
386993629,926.097056,654.354835,-492973498
386993629,912.417954,664.596007,-492973498
386993629,897.677027,646.318411,1095407477#2
386993629,903.780775,643.05579,1095407477#2
419277952,334.956061,679.575006,-52348720#1
419277952,330.293302,677.754159,1232425162#4
419277952,328.441212,682.647243,-797119355#0
419277952,322.549737,680.208469,-797119355#0
419277952,323.998745,676.715357,-797119355#0
419277952,326.465381,670.773655,1232425162#4
419277952,329.054008,669.680904,1232425162#4
419277952,331.10026,670.436349,1232425162#4
419277952,331.245276,670.243936,1232425162#4
419277952,333.147181,669.400222,1232425162#4
419277952,333.407451,669.50568,1232425162#4
419277952,334.258152,667.483676,1232425162#3
419277952,336.901052,666.389715,1232425162#2
419277952,340.599351,667.876043,1232425162#2
419277952,341.248211,666.236894,1232425162#2
419277952,352.694537,670.932849,1232425162#2
419277952,348.844302,680.866924,-52348720#1
419277952,348.382225,682.056788,-52348720#1
419277952,336.725801,677.677117,-52348720#1
419277952,336.218478,678.968143,-52348720#1
419277952,335.321849,678.632102,-52348720#1
419277952,334.956061,679.575006,-52348720#1
422928009,381.430599,513.868657,1087301095#1
422928009,380.864768,521.047532,1087301095#1
422928009,378.781764,521.383399,1087301095#1
422928009,378.696832,522.442428,1087301095#1
422928009,389.359457,523.339193,1087301095#1
422928009,389.310827,523.896665,1087301095#1
422928009,391.595461,524.079298,1087301095#1
422928009,391.920567,520.099449,1087301095#3
422928009,390.220595,519.95939,1087301095#1
422928009,390.358708,518.24264,1087301095#3
422928009,392.05868,518.382699,1087301095#3
422928009,392.51611,512.730741,1087301095#3
422928009,390.23147,512.548107,1087301095#3
422928009,390.189127,513.083182,1087301095#3
422928009,379.533015,512.17514,1087301095#1
422928009,379.448082,513.234169,1087301095#1
422928009,381.430599,513.868657,1087301095#1
422928026,215.035707,380.017917,-1134722792
422928026,213.57095,379.472056,-1134722792
422928026,215.514054,374.398852,-1134722792
422928026,219.829904,376.171725,-1134722792
422928026,234.928819,382.388084,-1134722792
422928026,227.859776,397.412863,1158894403
422928026,226.641845,400.010614,1158894403
422928026,220.918776,397.835245,1158894403
422928026,222.759491,393.342975,1158894403
422928026,226.535218,385.235415,-1134722792
422928026,214.818485,380.623674,-1134722792
422928026,215.035707,380.017917,-1134722792
424840589,172.207285,267.585259,572206291
424840589,174.041109,267.33278,572206291
424840589,175.801239,267.42691,572206291
424840589,177.657284,267.863852,572206291
424840589,178.000236,268.02309,572206291
424840589,177.871271,268.326425,572206291
424840589,180.551892,269.212274,572206291
424840589,175.090651,285.714503,1332761974#0
424840589,163.084773,281.843777,131611528#2
424840589,164.910048,276.661914,131611528#2
424840589,164.486183,276.526743,131611528#2
424840589,166.403579,271.821309,572206291
424840589,167.504193,270.350068,572206291
424840589,168.874873,269.11759,572206291
424840589,170.462841,268.191824,572206291
424840589,172.207285,267.585259,572206291
424840596,124.221719,348.367486,-131611520
424840596,128.589117,324.55653,-131611520
424840596,134.416746,325.939386,-131611520
424840596,130.492937,346.524495,-131611520
424840596,130.034906,346.378965,-131611520
424840596,129.47073,349.373825,-131611520
424840596,124.221719,348.367486,-131611520
454285443,1204.038883,719.021031,310548395
454285443,1230.171141,717.896255,310548395
454285443,1206.743728,712.451379,310548395
454285443,1206.969194,711.600679,310548395
454285443,1198.305296,709.600696,310548395
454285443,1198.410752,709.153252,310548395
454285443,1195.354383,708.44211,-1157347104#1
454285443,1193.908097,708.106979,-1157347104#1
454285443,1193.802642,708.554423,-1157347104#1
454285443,1193.468267,708.472819,-1157347104#1
454285443,1192.563946,712.37642,1157347105#1
454285443,1193.00131,712.511378,1157347105#1
51167938,901.200397,498.342468,-51167934#5
51167938,904.420395,497.247115,-51167934#5
51167938,904.173414,496.518183,-51167934#5
51167938,912.344784,493.743726,-51167934#5
51167938,912.591516,494.461537,-51167934#5
51167938,915.434334,493.496982,-51167934#5
51167938,927.831688,529.987065,998298001#1
51167938,924.988889,530.951612,998298001#1
51167938,925.170358,531.481705,998298001#1
51167938,917.073175,534.232237,-51167934#4
51167938,916.949439,533.856648,-51167934#4
51167938,913.662119,534.975747,-51167934#4
51167938,910.837169,526.670575,-51167934#4
51167938,911.241486,526.53918,-51167934#4
51167938,904.392807,506.383527,-51167934#5
51167938,903.981952,506.526195,-51167934#5
51167938,901.200397,498.342468,-51167934#5
556200837,1252.837193,557.044682,31959081#1
556200837,1248.871302,569.80696,31959081#1
556200837,1247.761209,569.942846,31959081#1
556200837,1243.98481,568.902677,31959081#0
556200837,1245.521106,563.80555,31959081#1
556200837,1245.195125,562.266038,31959081#1
556200837,1243.762367,561.93059,31959081#1
556200837,1242.851345,562.473786,31959081#1
556200837,1241.156854,561.9661,31959081#1
556200837,1240.542735,560.900336,1216417114#2
556200837,1238.801495,560.42707,1216417114#2
556200837,1238.309371,558.435009,1216417114#2
556200837,1237.087281,558.417593,1216417114#2
556200837,1235.303787,566.446769,31959081#0
556200837,1229.298814,564.688217,1216417114#2
556200837,1223.649312,563.044194,1216417114#2
556200837,1226.17682,551.838272,1216417114#2
556200837,1252.837193,557.044682,31959081#1
6288427,404.90059,530.848113,1087301095#3
6288427,375.639594,528.386167,1087301095#1
6288427,377.205201,509.756811,1087301095#1
6288427,377.531042,505.810328,1087301095#1
6288427,406.799451,508.294379,1087301095#3
6288427,406.691849,509.554212,1087301095#3
6288427,407.541836,509.624244,1087301095#3
6288427,407.277005,512.656891,1087301095#3
6288427,406.433802,512.586707,1087301095#3
6288427,405.849893,519.565685,1087301095#3
6288427,405.254407,526.633942,1087301095#3
6288427,406.097607,526.704126,1087301095#3
6288427,405.833027,529.747896,1087301095#3
6288427,404.996611,529.67756,1087301095#3
6288427,404.90059,530.848113,1087301095#3
97997059,678.710677,727.373408,465398529#1
98000582,678.710677,727.373408,465398529#1
98000582,687.011697,723.738837,465398529#1
98000582,695.305945,720.104432,465398529#1
98000582,697.073032,724.783187,465398529#1
98000582,698.414847,728.347525,465398529#1
98000588,715.171792,728.029805,465398529#1
98000588,712.909294,727.312403,465398529#1
98000588,706.52569,729.580015,465398529#1
99339896,1140.937868,672.138172,225400609#5
99339896,1134.406567,670.513824,225400609#5
99339896,1133.750551,673.065483,225400609#5
99339896,1134.755908,673.410383,225400609#5
99339896,1132.936119,681.01756,1085398472#2
99339896,1125.696226,678.963844,1085398472#2
99339896,1127.473456,671.580162,225400609#5
99339896,1128.64039,671.865836,225400609#5
99339896,1129.368557,669.201299,225400609#5
99339896,1122.740793,667.512341,225400609#5
99339896,1117.130262,689.636204,1085398472#2
99339896,1126.667122,692.128541,1085398472#2
99339896,1135.658065,694.488352,1085398472#2
99339896,1139.971293,675.987528,225400609#5
99339896,1140.937868,672.138172,225400609#5
